1826,26,Tomar do Geru,07501
1827,26,Umbaúba,07600
1828,5,Abaíra,00108
1829,5,Abaré,00207
1830,5,Acajutiba,00306
1831,5,Adustina,00355
1832,5,Água Fria,00405
1833,5,Aiquara,00603
1834,5,Alagoinhas,00702
1835,5,Alcobaça,00801
1836,5,Almadina,00900
1837,5,Amargosa,01007
1838,5,Amélia Rodrigues,01106
1839,5,América Dourada,01155
1840,5,Anagé,01205
1841,5,Andaraí,01304
1842,5,Andorinha,01353
1843,5,Angical,01403
1844,5,Anguera,01502
1845,5,Antas,01601
1846,5,Antônio Cardoso,01700
1847,5,Antônio Gonçalves,01809
1848,5,Aporá,01908
1849,5,Apuarema,01957
1850,5,Araçás,02054
1851,5,Aracatu,02005
1852,5,Araci,02104
1853,5,Aramari,02203
1854,5,Arataca,02252
1855,5,Aratuípe,02302
1856,5,Aurelino Leal,02401
1857,5,Baianópolis,02500
1858,5,Baixa Grande,02609
1859,5,Banzaê,02658
1860,5,Barra,02708
1861,5,Barra da Estiva,02807
1862,5,Barra do Choça,02906
1863,5,Barra do Mendes,03003
1864,5,Barra do Rocha,03102
1865,5,Barreiras,03201
1866,5,Barro Alto,03235
1867,5,Barro Preto,03300
1868,5,Barrocas,03276
1869,5,Belmonte,03409
1870,5,Belo Campo,03508
1871,5,Biritinga,03607
1872,5,Boa Nova,03706
1873,5,Boa Vista do Tupim,03805
1874,5,Bom Jesus da Lapa,03904
1875,5,Bom Jesus da Serra,03953
1876,5,Boninal,04001
1877,5,Bonito,04050
1878,5,Boquira,04100
1879,5,Botuporã,04209
1880,5,Brejões,04308
1881,5,Brejolândia,04407
1882,5,Brotas de Macaúbas,04506
1883,5,Brumado,04605
1884,5,Buerarema,04704
1885,5,Buritirama,04753
1886,5,Caatiba,04803
1887,5,Cabaceiras do Paraguaçu,04852
1888,5,Cachoeira,04902
1889,5,Caculé,05008
1890,5,Caém,05107
1891,5,Caetanos,05156
1892,5,Caetité,05206
1893,5,Cafarnaum,05305
1894,5,Cairu,05404
1895,5,Caldeirão Grande,05503
1896,5,Camacan,05602
1897,5,Camaçari,05701
1898,5,Camamu,05800
1899,5,Campo Alegre de Lourdes,05909
1900,5,Campo Formoso,06006
1901,5,Canápolis,06105
1902,5,Canarana,06204
1903,5,Canavieiras,06303
1904,5,Candeal,06402
1905,5,Candeias,06501
1906,5,Candiba,06600
1907,5,Cândido Sales,06709
1908,5,Cansanção,06808
1909,5,Canudos,06824
1910,5,Capela do Alto Alegre,06857
1911,5,Capim Grosso,06873
1912,5,Caraíbas,06899
1913,5,Caravelas,06907
1914,5,Cardeal da Silva,07004
1915,5,Carinhanha,07103
1916,5,Casa Nova,07202
1917,5,Castro Alves,07301
1918,5,Catolândia,07400
1919,5,Catu,07509
1920,5,Caturama,07558
1921,5,Central,07608
1922,5,Chorrochó,07707
1923,5,Cícero Dantas,07806
1924,5,Cipó,07905
1925,5,Coaraci,08002
1926,5,Cocos,08101
1927,5,Conceição da Feira,08200
1928,5,Conceição do Almeida,08309
1929,5,Conceição do Coité,08408
1930,5,Conceição do Jacuípe,08507
1931,5,Conde,08606
1932,5,Condeúba,08705
1933,5,Contendas do Sincorá,08804
1934,5,Coração de Maria,08903
1935,5,Cordeiros,09000
1936,5,Coribe,09109
1937,5,Coronel João Sá,09208
1938,5,Correntina,09307
1939,5,Cotegipe,09406
1940,5,Cravolândia,09505
1941,5,Crisópolis,09604
1942,5,Cristópolis,09703
1943,5,Cruz das Almas,09802
1944,5,Curaçá,09901
1945,5,Dário Meira,10008
1946,5,Dias d'Ávila,10057
1947,5,Dom Basílio,10107
1948,5,Dom Macedo Costa,10206
1949,5,Elísio Medrado,10305
1950,5,Encruzilhada,10404
1951,5,Entre Rios,10503
1952,5,Érico Cardoso,00504
1953,5,Esplanada,10602
1954,5,Euclides da Cunha,10701
1955,5,Eunápolis,10727
1956,5,Fátima,10750
1957,5,Feira da Mata,10776
1958,5,Feira de Santana,10800
1959,5,Filadélfia,10859
1960,5,Firmino Alves,10909
1961,5,Floresta Azul,11006
1962,5,Formosa do Rio Preto,11105
1963,5,Gandu,11204
1964,5,Gavião,11253
1965,5,Gentio do Ouro,11303
1966,5,Glória,11402
1967,5,Gongogi,11501
1968,5,Governador Mangabeira,11600
1969,5,Guajeru,11659
1970,5,Guanambi,11709
1971,5,Guaratinga,11808
1972,5,Heliópolis,11857
1973,5,Iaçu,11907
1974,5,Ibiassucê,12004
1975,5,Ibicaraí,12103
1976,5,Ibicoara,12202
1977,5,Ibicuí,12301
1978,5,Ibipeba,12400
1979,5,Ibipitanga,12509
1980,5,Ibiquera,12608
1981,5,Ibirapitanga,12707
1982,5,Ibirapuã,12806
1983,5,Ibirataia,12905
1984,5,Ibitiara,13002
1985,5,Ibititá,13101
1986,5,Ibotirama,13200
1987,5,Ichu,13309
1988,5,Igaporã,13408
1989,5,Igrapiúna,13457
1990,5,Iguaí,13507
1991,5,Ilhéus,13606
1992,5,Inhambupe,13705
1993,5,Ipecaetá,13804
1994,5,Ipiaú,13903
1995,5,Ipirá,14000
1996,5,Ipupiara,14109
1997,5,Irajuba,14208
1998,5,Iramaia,14307
1999,5,Iraquara,14406
2000,5,Irará,14505
2001,5,Irecê,14604
2002,5,Itabela,14653
2003,5,Itaberaba,14703
2004,5,Itabuna,14802
2005,5,Itacaré,14901
2006,5,Itaeté,15007
2007,5,Itagi,15106
2008,5,Itagibá,15205
2009,5,Itagimirim,15304
2010,5,Itaguaçu da Bahia,15353
2011,5,Itaju do Colônia,15403
2012,5,Itajuípe,15502
2013,5,Itamaraju,15601
2014,5,Itamari,15700
2015,5,Itambé,15809
2016,5,Itanagra,15908
2017,5,Itanhém,16005
2018,5,Itaparica,16104
2019,5,Itapé,16203
2020,5,Itapebi,16302
2021,5,Itapetinga,16401
2022,5,Itapicuru,16500
2023,5,Itapitanga,16609
2024,5,Itaquara,16708
2025,5,Itarantim,16807
2026,5,Itatim,16856
2027,5,Itiruçu,16906
2028,5,Itiúba,17003
2029,5,Itororó,17102
2030,5,Ituaçu,17201
2031,5,Ituberá,17300
2032,5,Iuiu,17334
2033,5,Jaborandi,17359
2034,5,Jacaraci,17409
2035,5,Jacobina,17508
2036,5,Jaguaquara,17607
2037,5,Jaguarari,17706
2038,5,Jaguaripe,17805
2039,5,Jandaíra,17904
2040,5,Jequié,18001
2041,5,Jeremoabo,18100
2042,5,Jiquiriçá,18209
2043,5,Jitaúna,18308
2044,5,João Dourado,18357
2045,5,Juazeiro,18407
2046,5,Jucuruçu,18456
2047,5,Jussara,18506
2048,5,Jussari,18555
2049,5,Jussiape,18605
2050,5,Lafaiete Coutinho,18704
2051,5,Lagoa Real,18753
2052,5,Laje,18803
2053,5,Lajedão,18902
2054,5,Lajedinho,19009
2055,5,Lajedo do Tabocal,19058
2056,5,Lamarão,19108
2057,5,Lapão,19157
2058,5,Lauro de Freitas,19207
2059,5,Lençóis,19306
2060,5,Licínio de Almeida,19405
2061,5,Livramento de Nossa Senhora,19504
2062,5,Luís Eduardo Magalhães,19553
2063,5,Macajuba,19603
2064,5,Macarani,19702
2065,5,Macaúbas,19801
2066,5,Macururé,19900
2067,5,Madre de Deus,19926
2068,5,Maetinga,19959
2069,5,Maiquinique,20007
2070,5,Mairi,20106
2071,5,Malhada,20205
2072,5,Malhada de Pedras,20304
2073,5,Manoel Vitorino,20403
2074,5,Mansidão,20452
2075,5,Maracás,20502
2076,5,Maragogipe,20601
2077,5,Maraú,20700
2078,5,Marcionílio Souza,20809
2079,5,Mascote,20908
2080,5,Mata de São João,21005
2081,5,Matina,21054
2082,5,Medeiros Neto,21104
2083,5,Miguel Calmon,21203
2084,5,Milagres,21302
2085,5,Mirangaba,21401
2086,5,Mirante,21450
2087,5,Monte Santo,21500
2088,5,Morpará,21609
2089,5,Morro do Chapéu,21708
2090,5,Mortugaba,21807
2091,5,Mucugê,21906
2092,5,Mucuri,22003
2093,5,Mulungu do Morro,22052
2094,5,Mundo Novo,22102
2095,5,Muniz Ferreira,22201
2096,5,Muquém do São Francisco,22250
2097,5,Muritiba,22300
2098,5,Mutuípe,22409
2099,5,Nazaré,22508
2100,5,Nilo Peçanha,22607
2101,5,Nordestina,22656
2102,5,Nova Canaã,22706
2103,5,Nova Fátima,22730
2104,5,Nova Ibiá,22755
2105,5,Nova Itarana,22805
2106,5,Nova Redenção,22854
2107,5,Nova Soure,22904
2108,5,Nova Viçosa,23001
2109,5,Novo Horizonte,23035
2110,5,Novo Triunfo,23050
2111,5,Olindina,23100
2112,5,Oliveira dos Brejinhos,23209
2113,5,Ouriçangas,23308
2114,5,Ourolândia,23357
2115,5,Palmas de Monte Alto,23407
2116,5,Palmeiras,23506
2117,5,Paramirim,23605
2118,5,Paratinga,23704
2119,5,Paripiranga,23803
2120,5,Pau Brasil,23902
2121,5,Paulo Afonso,24009
2122,5,Pé de Serra,24058
2123,5,Pedrão,24108
2124,5,Pedro Alexandre,24207
2125,5,Piatã,24306
2126,5,Pilão Arcado,24405
2127,5,Pindaí,24504
2128,5,Pindobaçu,24603
2129,5,Pintadas,24652
2130,5,Piraí do Norte,24678
2131,5,Piripá,24702
2132,5,Piritiba,24801
2133,5,Planaltino,24900
2134,5,Planalto,25006
2135,5,Poções,25105
2136,5,Pojuca,25204
2137,5,Ponto Novo,25253
2138,5,Porto Seguro,25303
2139,5,Potiraguá,25402
2140,5,Prado,25501
2141,5,Presidente Dutra,25600
2142,5,Presidente Jânio Quadros,25709
2143,5,Presidente Tancredo Neves,25758
2144,5,Queimadas,25808
2145,5,Quijingue,25907
2146,5,Quixabeira,25931
2147,5,Rafael Jambeiro,25956
2148,5,Remanso,26004
2149,5,Retirolândia,26103
2150,5,Riachão das Neves,26202
2151,5,Riachão do Jacuípe,26301
2152,5,Riacho de Santana,26400
2153,5,Ribeira do Amparo,26509
2154,5,Ribeira do Pombal,26608
2155,5,Ribeirão do Largo,26657
2156,5,Rio de Contas,26707
2157,5,Rio do Antônio,26806
2158,5,Rio do Pires,26905
2159,5,Rio Real,27002
2160,5,Rodelas,27101
2161,5,Ruy Barbosa,27200
2162,5,Salinas da Margarida,27309
2163,5,Salvador,27408
2164,5,Santa Bárbara,27507
2165,5,Santa Brígida,27606
2166,5,Santa Cruz Cabrália,27705
2167,5,Santa Cruz da Vitória,27804
2168,5,Santa Inês,27903
2169,5,Santa Luzia,28059
2170,5,Santa Maria da Vitória,28109
2171,5,Santa Rita de Cássia,28406
2172,5,Santa Terezinha,28505
2173,5,Santaluz,28000
2174,5,Santana,28208
2175,5,Santanópolis,28307
2176,5,Santo Amaro,28604
2177,5,Santo Antônio de Jesus,28703
2178,5,Santo Estêvão,28802
2179,5,São Desidério,28901
2180,5,São Domingos,28950
2181,5,São Felipe,29107
2182,5,São Félix,29008
2183,5,São Félix do Coribe,29057
2184,5,São Francisco do Conde,29206
2185,5,São Gabriel,29255
2186,5,São Gonçalo dos Campos,29305
2187,5,São José da Vitória,29354
2188,5,São José do Jacuípe,29370
2189,5,São Miguel das Matas,29404
2190,5,São Sebastião do Passé,29503
2191,5,Sapeaçu,29602
2192,5,Sátiro Dias,29701
2193,5,Saubara,29750
2194,5,Saúde,29800
2195,5,Seabra,29909
2196,5,Sebastião Laranjeiras,30006
2197,5,Senhor do Bonfim,30105
2198,5,Sento Sé,30204
2199,5,Serra do Ramalho,30154
2200,5,Serra Dourada,30303
2201,5,Serra Preta,30402
2202,5,Serrinha,30501
2203,5,Serrolândia,30600
2204,5,Simões Filho,30709
2205,5,Sítio do Mato,30758
2206,5,Sítio do Quinto,30766
2207,5,Sobradinho,30774
2208,5,Souto Soares,30808
2209,5,Tabocas do Brejo Velho,30907
2210,5,Tanhaçu,31004
2211,5,Tanque Novo,31053
2212,5,Tanquinho,31103
2213,5,Taperoá,31202
2214,5,Tapiramutá,31301
2215,5,Teixeira de Freitas,31350
2216,5,Teodoro Sampaio,31400
2217,5,Teofilândia,31509
2218,5,Teolândia,31608
2219,5,Terra Nova,31707
2220,5,Tremedal,31806
2221,5,Tucano,31905
2222,5,Uauá,32002
2223,5,Ubaíra,32101
2224,5,Ubaitaba,32200
2225,5,Ubatã,32309
2226,5,Uibaí,32408
2227,5,Umburanas,32457
2228,5,Una,32507
2229,5,Urandi,32606
2230,5,Uruçuca,32705
2231,5,Utinga,32804
2232,5,Valença,32903
2233,5,Valente,33000
2234,5,Várzea da Roça,33059
2235,5,Várzea do Poço,33109
2236,5,Várzea Nova,33158
2237,5,Varzedo,33174
2238,5,Vera Cruz,33208
2239,5,Vereda,33257
2240,5,Vitória da Conquista,33307
2241,5,Wagner,33406
2242,5,Wanderley,33455
2243,5,Wenceslau Guimarães,33505
2244,5,Xique-Xique,33604
2245,13,Abadia dos Dourados,00104
2246,13,Abaeté,00203
2247,13,Abre Campo,00302
2248,13,Acaiaca,00401
2249,13,Açucena,00500
2250,13,Água Boa,00609
2251,13,Água Comprida,00708
2252,13,Aguanil,00807
2253,13,Águas Formosas,00906
2254,13,Águas Vermelhas,01003
2255,13,Aimorés,01102
2256,13,Aiuruoca,01201
2257,13,Alagoa,01300
2258,13,Albertina,01409
2259,13,Além Paraíba,01508
2260,13,Alfenas,01607
2261,13,Alfredo Vasconcelos,01631
2262,13,Almenara,01706
2263,13,Alpercata,01805
2264,13,Alpinópolis,01904
2265,13,Alterosa,02001
2266,13,Alto Caparaó,02050
2267,13,Alto Jequitibá,53509
2268,13,Alto Rio Doce,02100
2269,13,Alvarenga,02209
2270,13,Alvinópolis,02308
2271,13,Alvorada de Minas,02407
2272,13,Amparo do Serra,02506
2273,13,Andradas,02605
2274,13,Andrelândia,02803
2275,13,Angelândia,02852
2276,13,Antônio Carlos,02902
2277,13,Antônio Dias,03009
2278,13,Antônio Prado de Minas,03108
2279,13,Araçaí,03207
2280,13,Aracitaba,03306
2281,13,Araçuaí,03405
2282,13,Araguari,03504
2283,13,Arantina,03603
2284,13,Araponga,03702
2285,13,Araporã,03751
2286,13,Arapuá,03801
2287,13,Araújos,03900
2288,13,Araxá,04007
2289,13,Arceburgo,04106
2290,13,Arcos,04205
2291,13,Areado,04304
2292,13,Argirita,04403
2293,13,Aricanduva,04452
2294,13,Arinos,04502
2295,13,Astolfo Dutra,04601
2296,13,Ataléia,04700
2297,13,Augusto de Lima,04809
2298,13,Baependi,04908
2299,13,Baldim,05004
2300,13,Bambuí,05103
2301,13,Bandeira,05202
2302,13,Bandeira do Sul,05301
2303,13,Barão de Cocais,05400
2304,13,Barão de Monte Alto,05509
2305,13,Barbacena,05608
2306,13,Barra Longa,05707
2307,13,Barroso,05905
2308,13,Bela Vista de Minas,06002
2309,13,Belmiro Braga,06101
2310,13,Belo Horizonte,06200
2311,13,Belo Oriente,06309
2312,13,Belo Vale,06408
2313,13,Berilo,06507
2314,13,Berizal,06655
2315,13,Bertópolis,06606
2316,13,Betim,06705
2317,13,Bias Fortes,06804
2318,13,Bicas,06903
2319,13,Biquinhas,07000
2320,13,Boa Esperança,07109
2321,13,Bocaina de Minas,07208
2322,13,Bocaiúva,07307
2323,13,Bom Despacho,07406
2324,13,Bom Jardim de Minas,07505
2325,13,Bom Jesus da Penha,07604
2326,13,Bom Jesus do Amparo,07703
2327,13,Bom Jesus do Galho,07802
2328,13,Bom Repouso,07901
2329,13,Bom Sucesso,08008
2330,13,Bonfim,08107
2331,13,Bonfinópolis de Minas,08206
2332,13,Bonito de Minas,08255
2333,13,Borda da Mata,08305
2334,13,Botelhos,08404
2335,13,Botumirim,08503
2336,13,Brás Pires,08701
2337,13,Brasilândia de Minas,08552
2338,13,Brasília de Minas,08602
2339,13,Braúnas,08800
2340,13,Brazópolis,08909
2341,13,Brumadinho,09006
2342,13,Bueno Brandão,09105
2343,13,Buenópolis,09204
2344,13,Bugre,09253
2345,13,Buritis,09303
2346,13,Buritizeiro,09402
2347,13,Cabeceira Grande,09451
2348,13,Cabo Verde,09501
2349,13,Cachoeira da Prata,09600
2350,13,Cachoeira de Minas,09709
2351,13,Cachoeira de Pajeú,02704
2352,13,Cachoeira Dourada,09808
2353,13,Caetanópolis,09907
2354,13,Caeté,10004
2355,13,Caiana,10103
2356,13,Cajuri,10202
2357,13,Caldas,10301
2358,13,Camacho,10400
2359,13,Camanducaia,10509
2360,13,Cambuí,10608
2361,13,Cambuquira,10707
2362,13,Campanário,10806
2363,13,Campanha,10905
2364,13,Campestre,11002
2365,13,Campina Verde,11101
2366,13,Campo Azul,11150
2367,13,Campo Belo,11200
2368,13,Campo do Meio,11309
2369,13,Campo Florido,11408
2370,13,Campos Altos,11507
2371,13,Campos Gerais,11606
2372,13,Cana Verde,11903
2373,13,Canaã,11705
2374,13,Canápolis,11804
2375,13,Candeias,12000
2376,13,Cantagalo,12059
2377,13,Caparaó,12109
2378,13,Capela Nova,12208
2379,13,Capelinha,12307
2380,13,Capetinga,12406
2381,13,Capim Branco,12505
2382,13,Capinópolis,12604
2383,13,Capitão Andrade,12653
2384,13,Capitão Enéas,12703
2385,13,Capitólio,12802
2386,13,Caputira,12901
2387,13,Caraí,13008
2388,13,Caranaíba,13107
2389,13,Carandaí,13206
2390,13,Carangola,13305
2391,13,Caratinga,13404
2392,13,Carbonita,13503
2393,13,Careaçu,13602
2394,13,Carlos Chagas,13701
2395,13,Carmésia,13800
2396,13,Carmo da Cachoeira,13909
2397,13,Carmo da Mata,14006
2398,13,Carmo de Minas,14105
2399,13,Carmo do Cajuru,14204
2400,13,Carmo do Paranaíba,14303
2401,13,Carmo do Rio Claro,14402
2402,13,Carmópolis de Minas,14501
2403,13,Carneirinho,14550
2404,13,Carrancas,14600
2405,13,Carvalhópolis,14709
2406,13,Carvalhos,14808
2407,13,Casa Grande,14907
2408,13,Cascalho Rico,15003
2409,13,Cássia,15102
2410,13,Cataguases,15300
2411,13,Catas Altas,15359
2412,13,Catas Altas da Noruega,15409
2413,13,Catuji,15458
2414,13,Catuti,15474
2415,13,Caxambu,15508
2416,13,Cedro do Abaeté,15607
2417,13,Central de Minas,15706
2418,13,Centralina,15805
2419,13,Chácara,15904
2420,13,Chalé,16001
2421,13,Chapada do Norte,16100
2422,13,Chapada Gaúcha,16159
2423,13,Chiador,16209
2424,13,Cipotânea,16308
2425,13,Claraval,16407
2426,13,Claro dos Poções,16506
2427,13,Cláudio,16605
2428,13,Coimbra,16704
2429,13,Coluna,16803
2430,13,Comendador Gomes,16902
2431,13,Comercinho,17009
2432,13,Conceição da Aparecida,17108
2433,13,Conceição da Barra de Minas,15201
2434,13,Conceição das Alagoas,17306
2435,13,Conceição das Pedras,17207
2436,13,Conceição de Ipanema,17405
2437,13,Conceição do Mato Dentro,17504
2438,13,Conceição do Pará,17603
2439,13,Conceição do Rio Verde,17702
2440,13,Conceição dos Ouros,17801
2441,13,Cônego Marinho,17836
2442,13,Confins,17876
2443,13,Congonhal,17900
2444,13,Congonhas,18007
2445,13,Congonhas do Norte,18106
2446,13,Conquista,18205
2447,13,Conselheiro Lafaiete,18304
2448,13,Conselheiro Pena,18403
2449,13,Consolação,18502
2450,13,Contagem,18601
2451,13,Coqueiral,18700
2452,13,Coração de Jesus,18809
2453,13,Cordisburgo,18908
2454,13,Cordislândia,19005
2455,13,Corinto,19104
2456,13,Coroaci,19203
2457,13,Coromandel,19302
2458,13,Coronel Fabriciano,19401
2459,13,Coronel Murta,19500
2460,13,Coronel Pacheco,19609
2461,13,Coronel Xavier Chaves,19708
2462,13,Córrego Danta,19807
2463,13,Córrego do Bom Jesus,19906
2464,13,Córrego Fundo,19955
2465,13,Córrego Novo,20003
2466,13,Couto de Magalhães de Minas,20102
2467,13,Crisólita,20151
2468,13,Cristais,20201
2469,13,Cristália,20300
2470,13,Cristiano Otoni,20409
2471,13,Cristina,20508
2472,13,Crucilândia,20607
2473,13,Cruzeiro da Fortaleza,20706
2474,13,Cruzília,20805
2475,13,Cuparaque,20839
2476,13,Curral de Dentro,20870
2477,13,Curvelo,20904
2478,13,Datas,21001
2479,13,Delfim Moreira,21100
2480,13,Delfinópolis,21209
2481,13,Delta,21258
2482,13,Descoberto,21308
2483,13,Desterro de Entre Rios,21407
2484,13,Desterro do Melo,21506
2485,13,Diamantina,21605
2486,13,Diogo de Vasconcelos,21704
2487,13,Dionísio,21803
2488,13,Divinésia,21902
2489,13,Divino,22009
2490,13,Divino das Laranjeiras,22108
2491,13,Divinolândia de Minas,22207
2492,13,Divinópolis,22306
2493,13,Divisa Alegre,22355
2494,13,Divisa Nova,22405
2495,13,Divisópolis,22454
2496,13,Dom Bosco,22470
2497,13,Dom Cavati,22504
2498,13,Dom Joaquim,22603
2499,13,Dom Silvério,22702
2500,13,Dom Viçoso,22801
2501,13,Dona Euzébia,22900
2502,13,Dores de Campos,23007
2503,13,Dores de Guanhães,23106
2504,13,Dores do Indaiá,23205
2505,13,Dores do Turvo,23304
2506,13,Doresópolis,23403
2507,13,Douradoquara,23502
2508,13,Durandé,23528
2509,13,Elói Mendes,23601
2510,13,Engenheiro Caldas,23700
2511,13,Engenheiro Navarro,23809
2512,13,Entre Folhas,23858
2513,13,Entre Rios de Minas,23908
2514,13,Ervália,24005
2515,13,Esmeraldas,24104
2516,13,Espera Feliz,24203
2517,13,Espinosa,24302
2518,13,Espírito Santo do Dourado,24401
2519,13,Estiva,24500
2520,13,Estrela Dalva,24609
2521,13,Estrela do Indaiá,24708
2522,13,Estrela do Sul,24807
2523,13,Eugenópolis,24906
2524,13,Ewbank da Câmara,25002
2525,13,Extrema,25101
2526,13,Fama,25200
2527,13,Faria Lemos,25309
2528,13,Felício dos Santos,25408
2529,13,Felisburgo,25606
2530,13,Felixlândia,25705
2531,13,Fernandes Tourinho,25804
2532,13,Ferros,25903
2533,13,Fervedouro,25952
2534,13,Florestal,26000
2535,13,Formiga,26109
2536,13,Formoso,26208
2537,13,Fortaleza de Minas,26307
2538,13,Fortuna de Minas,26406
2539,13,Francisco Badaró,26505
2540,13,Francisco Dumont,26604
2541,13,Francisco Sá,26703
2542,13,Franciscópolis,26752
2543,13,Frei Gaspar,26802
2544,13,Frei Inocêncio,26901
2545,13,Frei Lagonegro,26950
2546,13,Fronteira,27008
2547,13,Fronteira dos Vales,27057
2548,13,Fruta de Leite,27073
2549,13,Frutal,27107
2550,13,Funilândia,27206
2551,13,Galiléia,27305
2552,13,Gameleiras,27339
2553,13,Glaucilândia,27354
2554,13,Goiabeira,27370
2555,13,Goianá,27388
2556,13,Gonçalves,27404
2557,13,Gonzaga,27503
2558,13,Gouveia,27602
2559,13,Governador Valadares,27701
2560,13,Grão Mogol,27800
2561,13,Grupiara,27909
2562,13,Guanhães,28006
2563,13,Guapé,28105
2564,13,Guaraciaba,28204
2565,13,Guaraciama,28253
2566,13,Guaranésia,28303
2567,13,Guarani,28402
2568,13,Guarará,28501
2569,13,Guarda-Mor,28600
2570,13,Guaxupé,28709
2571,13,Guidoval,28808
2572,13,Guimarânia,28907
2573,13,Guiricema,29004
2574,13,Gurinhatã,29103
2575,13,Heliodora,29202
2576,13,Iapu,29301
2577,13,Ibertioga,29400
2578,13,Ibiá,29509
2579,13,Ibiaí,29608
2580,13,Ibiracatu,29657
2581,13,Ibiraci,29707
2582,13,Ibirité,29806
2583,13,Ibitiúra de Minas,29905
2584,13,Ibituruna,30002
2585,13,Icaraí de Minas,30051
2586,13,Igarapé,30101
2587,13,Igaratinga,30200
2588,13,Iguatama,30309
2589,13,Ijaci,30408
2590,13,Ilicínea,30507
2591,13,Imbé de Minas,30556
2592,13,Inconfidentes,30606
2593,13,Indaiabira,30655
2594,13,Indianópolis,30705
2595,13,Ingaí,30804
2596,13,Inhapim,30903
2597,13,Inhaúma,31000
2598,13,Inimutaba,31109
2599,13,Ipaba,31158
2600,13,Ipanema,31208
2601,13,Ipatinga,31307
2602,13,Ipiaçu,31406
2603,13,Ipuiúna,31505
2604,13,Iraí de Minas,31604
2605,13,Itabira,31703
2606,13,Itabirinha,31802
2607,13,Itabirito,31901
2608,13,Itacambira,32008
2609,13,Itacarambi,32107
2610,13,Itaguara,32206
2611,13,Itaipé,32305
2612,13,Itajubá,32404
2613,13,Itamarandiba,32503
2614,13,Itamarati de Minas,32602
2615,13,Itambacuri,32701
2616,13,Itambé do Mato Dentro,32800
2617,13,Itamogi,32909
2618,13,Itamonte,33006
2619,13,Itanhandu,33105
2620,13,Itanhomi,33204
2621,13,Itaobim,33303
2622,13,Itapagipe,33402
2623,13,Itapecerica,33501
2624,13,Itapeva,33600
2625,13,Itatiaiuçu,33709
2626,13,Itaú de Minas,33758
2627,13,Itaúna,33808
2628,13,Itaverava,33907
2629,13,Itinga,34004
2630,13,Itueta,34103
2631,13,Ituiutaba,34202
2632,13,Itumirim,34301
2633,13,Iturama,34400
2634,13,Itutinga,34509
2635,13,Jaboticatubas,34608
2636,13,Jacinto,34707
2637,13,Jacuí,34806
2638,13,Jacutinga,34905
2639,13,Jaguaraçu,35001
2640,13,Jaíba,35050
2641,13,Jampruca,35076
2642,13,Janaúba,35100
2643,13,Januária,35209
2644,13,Japaraíba,35308
2645,13,Japonvar,35357
2646,13,Jeceaba,35407
2647,13,Jenipapo de Minas,35456
2648,13,Jequeri,35506
2649,13,Jequitaí,35605
2650,13,Jequitibá,35704
2651,13,Jequitinhonha,35803
2652,13,Jesuânia,35902
2653,13,Joaíma,36009
2654,13,Joanésia,36108
2655,13,João Monlevade,36207
2656,13,João Pinheiro,36306
2657,13,Joaquim Felício,36405
2658,13,Jordânia,36504
2659,13,José Gonçalves de Minas,36520
2660,13,José Raydan,36553
2661,13,Josenópolis,36579
2662,13,Juatuba,36652
2663,13,Juiz de Fora,36702
2664,13,Juramento,36801
2665,13,Juruaia,36900
2666,13,Juvenília,36959
2667,13,Ladainha,37007
2668,13,Lagamar,37106
2669,13,Lagoa da Prata,37205
2670,13,Lagoa dos Patos,37304
2671,13,Lagoa Dourada,37403
2672,13,Lagoa Formosa,37502
2673,13,Lagoa Grande,37536
2674,13,Lagoa Santa,37601
2675,13,Lajinha,37700
2676,13,Lambari,37809
2677,13,Lamim,37908
2678,13,Laranjal,38005
2679,13,Lassance,38104
2680,13,Lavras,38203
2681,13,Leandro Ferreira,38302
2682,13,Leme do Prado,38351
2683,13,Leopoldina,38401
2684,13,Liberdade,38500
2685,13,Lima Duarte,38609
2686,13,Limeira do Oeste,38625
2687,13,Lontra,38658
2688,13,Luisburgo,38674
2689,13,Luislândia,38682
2690,13,Luminárias,38708
2691,13,Luz,38807
2692,13,Machacalis,38906
2693,13,Machado,39003
2694,13,Madre de Deus de Minas,39102
2695,13,Malacacheta,39201
2696,13,Mamonas,39250
2697,13,Manga,39300
2698,13,Manhuaçu,39409
2699,13,Manhumirim,39508
2700,13,Mantena,39607
2701,13,Mar de Espanha,39805
2702,13,Maravilhas,39706
2703,13,Maria da Fé,39904
2704,13,Mariana,40001
2705,13,Marilac,40100
2706,13,Mário Campos,40159
2707,13,Maripá de Minas,40209
2708,13,Marliéria,40308
2709,13,Marmelópolis,40407
2710,13,Martinho Campos,40506
2711,13,Martins Soares,40530
2712,13,Mata Verde,40555
2713,13,Materlândia,40605
2714,13,Mateus Leme,40704
2715,13,Mathias Lobato,71501
2716,13,Matias Barbosa,40803
2717,13,Matias Cardoso,40852
2718,13,Matipó,40902
2719,13,Mato Verde,41009
2720,13,Matozinhos,41108
2721,13,Matutina,41207
2722,13,Medeiros,41306
2723,13,Medina,41405
2724,13,Mendes Pimentel,41504
2725,13,Mercês,41603
2726,13,Mesquita,41702
2727,13,Minas Novas,41801
2728,13,Minduri,41900
2729,13,Mirabela,42007
2730,13,Miradouro,42106
2731,13,Miraí,42205
2732,13,Miravânia,42254
2733,13,Moeda,42304
2734,13,Moema,42403
2735,13,Monjolos,42502
2736,13,Monsenhor Paulo,42601
